stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
ALBCENSN,3665,Alberta @ Central,N ALBERTA ST & W CENTRAL AV,47.711834,-117.449157,,,,,,0
ALBCOLSF,3666,Alberta @ Columbia,N ALBERTA ST & W COLUMBIA AV,47.71071,-117.449119,,,,,,0
ROWALBEF,3667,Rowan @ Alberta,W ROWAN AV & N ALBERTA ST,47.707985,-117.448903,,,,,,0
EMPADDEF,3685,Empire @ Addison,E EMPIRE AV,47.69299,-117.402859,,,,,,0
EMPSTAEN,3686,Empire @ Standard,E EMPIRE AV & N BELT ST,47.693043,-117.400248,,,,,,0
EMPNEVEN,3687,Empire @ Nevada,E EMPIRE AV & N NEVADA ST,47.693024,-117.395295,,,,,,0
EMPSTAWN,3708,Empire @ Standard,E EMPIRE AV & N STANDARD ST,47.693125,-117.400493,,,,,,0
ROWALBWN,3726,Rowan @ Alberta,W ROWAN AV & N ALBERTA ST,47.70812,-117.448854,,,,,,0
ALBCOLNN,3727,Alberta @ Columbia,N ALBERTA ST & W COLUMBIA AV,47.71072,-117.44896,,,,,,0
ALBFRANN,3729,Alberta @ Francis (Decatur),N ALBERTA ST & W MIDWICK AV,47.714579,-117.448961,,,,,,0
TREFREEF,3730,Trent @ Freya,E TRENT AV & N FREYA WY,47.66869,-117.359147,,,,,,0
TREJULEN,3732,Trent @ Julia,E TRENT AV & N JULIA ST,47.670706,-117.353234,,,,,,0
TREFLOEF,3734,Trent @ Florida,E TRENT AV & N FLORIDA ST,47.670858,-117.349928,,,,,,0
TREFANEF,3735,Trent @ Fancher,E TRENT AV & N FANCHER WY,47.675324,-117.325164,,,,,,0
TREDOREC,3736,Trent @ Dora,E TRENT AV & N DORA RD,47.675295,-117.31106,,,,,,0
TRELILEC,3737,Trent @ Lily,E TRENT AV & N LILY RD,47.675989,-117.30762,,,,,,0
TREPAREF,3738,Trent @ Park,E TRENT AV & N PARK RD,47.676652,-117.304173,,,,,,0
TREELLEF,3740,Trent @ Ella,E TRENT AV & N ELLA RD,47.677801,-117.298611,,,,,,0
TREVISEF,3741,Trent @ Vista,E TRENT AV & N VISTA RD,47.67878,-117.293647,,,,,,0
MOTARGEF,3743,Montgomery @ Argonne,E MONTGOMERY AV & N ARGONNE RD,47.678627,-117.282384,,,,,,0
ARVILAGE,3744,Montgomery @ Argonne Village,E MONTGOMERY AV & N ARGONNE RD,47.678643,-117.279977,,,,,,0
MONLOCEF,3745,Montgomery @ Locust,E MONTGOMERY AV & N LOCUST RD,47.678667,-117.27716,,,,,,0
MONWODEN,3746,Montgomery @ Woodruff,E MONTGOMERY AV & N WOODRUFF RD,47.678706,-117.272254,,,,,,0
MON10316,3748,Montgomery @ 10316,E MONTGOMERY DR & E 10310,47.680482,-117.265029,,,,,,0
MONOBEEF,3749,Montgomery @ Oberlin,E MONTGOMERY DR & N OBERLIN RD,47.680489,-117.262913,,,,,,0
MONCAREC,3750,Montgomery @ Carlisle,E MONTGOMERY DR & N CARLISLE LN,47.678782,-117.25263,,,,,,0
MONVANEC,3751,Montgomery @ Van Marter,E MONTGOMERY DR & N VAN MARTER RD,47.680574,-117.258999,,,,,,0
MONJACEN,3752,Montgomery @ Jackson,E MONTGOMERY DR,47.680291,-117.25494,,,,,,0
MANWILEF,3753,Mansfield @ Wilbur,E MANSFIELD AV & WILBUR,47.677671,-117.247424,,,,,,0
INDMIREC,3755,Indiana @ Mirabeau Parkway,E INDIANA AV & N MIRABEAU PK,47.675654,-117.224605,,,,,,0
INDEVEEF,3757,Indiana @ Evergreen (Boston Pizza),E INDIANA AV & N EVERGREEN RD,47.675881,-117.213232,,,,,,0
MANWILWN,3760,Mansfield @ Wilbur,E MANSFIELD AV & WILBUR,47.677833,-117.247464,,,,,,0
MONCARWF,3761,Montgomery @ Carlisle,E MONTGOMERY DR & N CARLISLE LN,47.678918,-117.252523,,,,,,0
MONJACWF,3762,Montgomery @ Jackson,E MONTGOMERY DR & E JACKSON AV,47.680415,-117.254767,,,,,,0
MONVANWF,3763,Montgomery @ Van Marter,E MONTGOMERY DR & N VAN MARTER RD,47.68072,-117.25925,,,,,,0
MONOBWF,3764,Montgomery @ Oberlin,E MONTGOMERY DR & N OBERLIN RD,47.680628,-117.263316,,,,,,0
MON1031W,3765,10311 E Montgomery,E MONTGOMERY DR & E 10311,47.680621,-117.267118,,,,,,0
MONWOOWF,3767,Montgomery @ Woodruff,E MONTGOMERY AV & N WOODRUFF RD,47.678851,-117.272161,,,,,,0
MONLOCWN,3768,Montgomery @ Locust,E MONTGOMERY AV & N LOCUST RD,47.678822,-117.277252,,,,,,0
ARVILLAW,3769,Montgomery @ Argonne Village,E MONTGOMERY AV & N ARGONNE RD,47.678788,-117.280268,,,,,,0
MONARGWN,3770,Montgomery @ Argonne,E MONTGOMERY AV & N ARGONNE RD,47.678772,-117.282569,,,,,,0
TREDALWM,3771,Trent @ Dale,E TRENT AV & N DALE RD,47.680426,-117.286424,,,,,,0
TREVISWN,3772,Trent @ Vista,E TRENT AV & N VISTA RD,47.678996,-117.293406,,,,,,0
TRE4503W,3774,Trent @ 4503 E,E TRENT AV & E 4503,47.672574,-117.341622,,,,,,0
TREFLOWN,3775,Trent @ Florida,E TRENT AV & N FLORIDA ST,47.67103,-117.349836,,,,,,0
TREJULWC,3777,Trent @ Julia,E TRENT AV & N JULIA ST,47.670942,-117.353102,,,,,,0
TJMNORNN,3779,TJ Meenach @ Northwest Blvd,N T J MEENACH DR & W NORTHWEST BL,47.68446,-117.447737,,,,,,0
MARGARSN,3781,Market @ Garland,N MARKET ST & E GARLAND AV,47.693484,-117.365137,,,,,,0
FRY5THNN,3783,Freya @ 5th,S FREYA ST & E 5TH AV,47.651671,-117.357606,,,,,,0
FRE3RDNN,3784,Freya @ 3rd Avenue,S FREYA ST & E 3RD AV EB,47.653491,-117.357604,,,,,,0
WELMONWN,3785,Wellesley @ Monroe,W WELLESLEY AV & N MONROE ST,47.700783,-117.425716,,,,,,0
3RDJEFEN,3791,3rd @ Jefferson,W 3RD AV EB & S JEFFERSON ST,47.653367,-117.429673,,,,,,0
LIN2NDNN,3792,Lincoln @ 2nd,S LINCOLN ST NB & W 2ND AV WB,47.654399,-117.424901,,,,,,0
37TMTVWN,3801,37th @ Mt Vernon,E 37TH AV & S MT VERNON ST,47.621013,-117.371079,,,,,,0
37TCOOWN,3802,37th @ Cook,E 37TH AV & S COOK ST,47.620996,-117.373787,,,,,,0
PARVALSC,3812,Park @ Valleyway,N PARK RD & E VALLEYWAY AV,47.660489,-117.304226,,,,,,0
PAR5THSF,3814,Park @ 5th,S PARK RD & E 5TH AV,47.652229,-117.304242,,,,,,0
8THPARWF,3815,8th @ Park,E 8TH AV & S PARK RD,47.649689,-117.304599,,,,,,0
8THCOLWN,3817,8th @ Coleman,E 8TH AV & S COLEMAN RD,47.649734,-117.309389,,,,,,0
8THTHIWN,3819,8th @ Thierman,E 8TH AV & S THIERMAN ST,47.649793,-117.314769,,,,,,0
8THEASWN,3821,8th @ Eastern,E 8TH AV & S EASTERN RD,47.649861,-117.320175,,,,,,0
8THFANWN,3823,8th @ Fancher,E 8TH AV & S FANCHER RD,47.64992,-117.325488,,,,,,0
8THWOOWF,3824,8th @ Woodlawn,E 8TH AV & E WOODLAWN DR,47.649949,-117.328793,,,,,,0
8THMCKWN,3825,8th @ McKinnon,E 8TH AV & S MCKINNON RD,47.649961,-117.332058,,,,,,0
8THCARWN,3826,8th @ Carnahan,E 8TH AV & S CARNAHAN RD,47.649991,-117.336182,,,,,,0
8THCUSWN,3828,8th @ Custer,E 8TH AV & S CUSTER RD,47.650022,-117.341509,,,,,,0
8THHAVWN,3830,8th @ Havana,E 8TH AV & S HAVANA ST,47.650052,-117.346862,,,,,,0
5THFLOWN,3831,5th @ Florida,E 5TH AV & S FLORIDA ST,47.651883,-117.349556,,,,,,0
5THREBWN,3833,5th @ Rebecca,E 5TH AV & S REBECCA ST,47.651905,-117.354645,,,,,,0
5THFREWN,3834,5th @ Freya,E 5TH AV & S FREYA ST,47.651888,-117.357593,,,,,,0
5THGREWN,3836,5th @ Greene,E 5TH AV & S GREENE ST,47.65181,-117.364255,,,,,,0
5THHAVWN,3837,5th @ Haven,E 5TH AV & S HAVEN ST,47.651811,-117.366925,,,,,,0
5THSMIWN,3839,5th @ Smith,E 5TH AV & S SMITH ST,47.651796,-117.372067,,,,,,0
5THSTOWN,3841,5th @ Stone E Central CC,E 5TH AV & S STONE ST,47.651779,-117.376562,,,,,,0
5THMAGWN,3843,5th @ Magnolia,E 5TH AV & S MAGNOLIA ST,47.651754,-117.382536,,,,,,0
2NDPERWN,3851,2nd @ Perry,E 2ND AV WB & S PERRY ST,47.65442,-117.389765,,,,,,0
2NDARTWF,3852,2nd @ Arthur,E 2ND AV & E 2ND ACCESS AV,47.654719,-117.395852,,,,,,0
2NDHATWN,3853,2nd @ Hatch,E 2ND AV WB & S HATCH ST,47.654685,-117.400472,,,,,,0
2NDSHEWF,3854,2nd @ Sherman,E 2ND AV WB & S SHERMAN ST,47.654668,-117.403817,,,,,,0
2NDCOWWN,3855,2nd @ Cowley,E 2ND AV WB & S COWLEY ST,47.654641,-117.408073,,,,,,0
2NDBROWN,3856,2nd @ Browne,W 2ND AV WB & S BROWNE ST SB,47.654624,-117.413242,,,,,,0
2NDMCCWN,3857,2nd @ McClellan,W 2ND AV WB & S MCCLELLAN ST,47.654615,-117.414841,,,,,,0
5THTHOEN,3858,5th @ Thor,E 5TH AV & S THOR ST,47.651645,-117.360448,,,,,,0
MISUPREN,3859,Mission @ Upriver Dr,E MISSION AV & E UPRIVER DR,47.671655,-117.389106,,,,,,0
MISCALWN,3860,Mission @ Calispel,W MISSION AV & N DIVISION ST SB,47.671797,-117.415723,,,,,,0
SPRBROEN,3861,Sprague @ Browne,W SPRAGUE AV & N BROWNE ST SB,47.65716,-117.4134,,,,,,0
INDMIRWN,3870,Indiana @ Mirabeau Parkway,E INDIANA AV & N MIRABEAU PK,47.675815,-117.224445,,,,,,0
ART5THSF,3872,Arthur @ 5th,S ARTHUR ST & E 5TH AV,47.651706,-117.395362,,,,,,0
NEWLAUEN,3874,Newark @ Laura,E NEWARK AV & S LAURA ST,47.649259,-117.39413,,,,,,0
PER12TSN,3876,Perry @ 12th,S PERRY ST & E 12TH AV,47.644684,-117.390036,,,,,,0
PER15TSN,3878,Perry @ 15th,S PERRY ST & E 15TH AV,47.641795,-117.390077,,,,,,0
PER17TSN,3879,Perry @ 17th,S PERRY ST & E 17TH AV,47.63985,-117.39014,,,,,,0
APPGREWN,3882,Appleway @ Greenacres,E APPLEWAY AV & N GREENACRES RD,47.659391,-117.158887,,,,,,0
MANPEREN,3884,Mansfield @ Perrine,E MANSFIELD AV & PERRINE,47.677657,-117.244281,,,,,,0
PER8THNN,3886,Perry @ 8th,S PERRY ST & E 8TH AV,47.648089,-117.390034,,,,,,0
NEWRICWN,3888,Newark @ Richard Allen Ct,E NEWARK AV & S RICHARD ALLEN CT,47.649376,-117.39374,,,,,,0
ART5THNN,3890,Arthur @ 5th,S ARTHUR ST & E 5TH AV,47.651704,-117.395173,,,,,,0
HAVHARSN,3899,Havana @ Hartson,S HAVANA ST & E HARTSON AV,47.650134,-117.3471,,,,,,0
8THCUSEC,3901,8th @ Custer,E 8TH AV & S CUSTER RD,47.649859,-117.341628,,,,,,0
8THCAREN,3903,8th @ Carnahan,E 8TH AV & S CARNAHAN RD,47.649837,-117.336473,,,,,,0
8THMCKEC,3904,8th @ McKinnion,E 8TH AV & S MCKINNON RD,47.649798,-117.332164,,,,,,0
8THWOOEC,3905,8th @ Woodlawn,E 8TH AV & E WOODLAWN DR,47.649777,-117.328648,,,,,,0
8THFANEF,3906,8th @ Fancher,E 8TH AV & S FANCHER RD,47.649757,-117.325357,,,,,,0
8THEASEN,3908,8th @ Eastern,E 8TH AV & S EASTERN RD,47.649707,-117.320492,,,,,,0
8THTHEEN,3910,8th @ Thierman,E 8TH AV & S THIERMAN ST,47.64964,-117.315126,,,,,,0
8THCOLEN,3912,8th @ Coleman,E 8TH AV & S COLEMAN RD,47.649581,-117.309892,,,,,,0
PAR5THNC,3914,Park @ 5th,S PARK RD & E 5TH AV,47.652311,-117.304004,,,,,,0
PARVALNN,3917,Park @ Valleyway,N PARK RD & E VALLEYWAY AV,47.660426,-117.304001,,,,,,0
HWYLAWWF,3939,Hwy 2 @ Lawson (Yokes),W HWY 2 HY & S LAWSON ST,47.643019,-117.588155,,,,,,0
MANPERWN,3940,Mansfield @ Perrine,E MANSFIELD AV & PERRINE,47.677809,-117.243881,,,,,,0
FAISPAWN,3941,Fairchild @ Spaatz,FAIRCHILD HY & SPAATZ RD,47.638555,-117.648197,,,,,,0
ARGKNOSN,3950,Argonne @ Knox,N ARGONNE RD & E KNOX AV,47.676977,-117.282904,,,,,,0
APPSIGWN,3961,Appleway @ Signal,E APPLEWAY AV & N SIGNAL RD,47.673357,-117.100872,,,,,,0
MI23102E,3962,Mission @ E 23102,E MISSION AV & E 23102,47.671197,-117.094246,,,,,,0
MISHEREF,3964,Mission @ Herald,E MISSION AV & N HERALD RD,47.671475,-117.269112,,,,,,0
MISOBEEN,3965,Mission @ Oberlin,E MISSION AV & N OBERLIN RD,47.671531,-117.263347,,,,,,0
UNISINSN,3966,University @ Sinto,N UNIVERSITY RD & E SINTO AV,47.669301,-117.261382,,,,,,0
UNIMAXNF,3969,University @ Maxwell,N UNIVERSITY RD & E MAXWELL AV,47.670224,-117.261142,,,,,,0
MISRAYWN,3970,Mission @ Raymond,E MISSION AV & N RAYMOND RD,47.671671,-117.263851,,,,,,0
MISHERWC,3971,Mission @ Herald,E MISSION AV & N HERALD RD,47.671611,-117.269349,,,,,,0
16TPINWF,3973,16th @ Pines,E 16TH AV & S PINES RD,47.642528,-117.240412,,,,,,0
MONGARSN,3974,Monroe @ Gardner,N MONROE ST & W GARDNER AV,47.667215,-117.426711,,,,,,0
16EVEEN,3975,16th @ Evergreen,E 16TH AV & S EVERGREEN RD,47.642378,-117.21809,,,,,,0
ARGMONSM,3977,Argonne @ Montgomery,N ARGONNE RD & E MONTGOMERY AV,47.678443,-117.282874,,,,,,0
RIVPOSEN,3981,Riverside @ Post,W RIVERSIDE AV & N POST ST SB,47.657868,-117.423632,,,,,,0
APPBARWF,3982,Appleway @ Barker,E APPLEWAY AV & N BARKER RD,47.660421,-117.153973,,,,,,0
JEFFLOT,3984,Jefferson Lot,S JEFFERSON ST & W I 90 HY WB,47.652665,-117.429584,,,,,,0
VETS,3986,Veterans Hospital,N FREEDOM WY & W MEMORIAL CL,47.702797,-117.476761,,,,,,0
MLC,3988,Medical Lake Center,S BROAD ST & E GRACE ST,47.572586,-117.681144,,,,,,0
LAKELAND,3991,Lakeland Village,CIRCLE DR & S HWY 902 HY,47.550874,-117.705755,,,,,,0
BOA,3993,Bank of America,W RIVERSIDE AV & N HOWARD ST,47.657854,-117.421157,,,,,,0
SHPR,3998,South Hill Park & Ride,UNNAMED RD,47.625759,-117.374692,,,,,,0
BETALOEN,4000,Betz Rd @ Al Ogdon Way,BETZ RD & AL OGDON WY,47.507296,-117.568948,,,,,,0
TREHAVEN,4001,Trent @ Havana,E TRENT AV & N HAVANA ST,47.670855,-117.346958,,,,,,0
TREDALEF,4002,Trent @ Dale,E TRENT AV & N DALE RD,47.680255,-117.286411,,,,,,0
IN12718E,4003,Indiana @ 12718 E (Olympic Boat),INDIANA AV & E 12718,47.675495,-117.231278,,,,,,0
IN13518E,4006,Indiana @ 13518 E,E INDIANA AV & E 13518,47.675762,-117.219864,,,,,,0
IN13518W,4007,Indiana @ 13518 E,E INDIANA AV & E 13518,47.675924,-117.21989,,,,,,0
IN12718W,4008,Indiana @ E. 12718 Olympic Boat,E INDIANA AV & E 12719,47.675647,-117.231065,,,,,,0
IN12410W,4009,Indiana @ E. 12410 Sounds on Wheels,E INDIANA AV & E 12411,47.675622,-117.23751,,,,,,0
TREFANWN,4012,Trent @ Fancher,E TRENT AV & N FANCHER WY,47.675486,-117.325177,,,,,,0
TREHAVWN,4013,Trent @ Havana,E TRENT AV & N HAVANA ST,47.671079,-117.346678,,,,,,0
SUL8THNN,4014,Sullivan @ 8th,S SULLIVAN RD & E 8TH AV,47.649634,-117.196517,,,,,,0
EMPADDWN,4018,Empire @ Addison,E EMPIRE AV & N ADDISON ST,47.693152,-117.403178,,,,,,0
COW9THSF,4022,Cowley @ 9th Ave,S COWLEY ST & E 9TH AV,47.64724,-117.408289,,,,,,0
COWHARNC,4023,Cowley @ Hartson (ST Lukes),S COWLEY ST & E HARTSON AV,47.64992,-117.408035,,,,,,0
MAPQUENN,4026,Maple @ Queen,N MAPLE ST & W QUEEN AV,47.704191,-117.434991,,,,,,0
NORMAGEN,4031,North Foothills @ Magnolia,E NORTH FOOTHILLS DR & N MAGNOLIA ST,47.686094,-117.383576,,,,,,0
NORPITWN,4032,North Foothills @ Pittsburg,E NORTH FOOTHILLS DR & N PITTSBURG ST,47.686247,-117.384641,,,,,,0
NEVLINNN,4033,Nevada @ Lincoln,N NEVADA ST & E LINCOLN RD,47.729313,-117.395146,,,,,,0
HAV3RDNN,4037,Havana @ 3rd,S HAVANA ST & E 3RD AV,47.654495,-117.346865,,,,,,0
WELASHWN,4039,Wellesley @ Ash,W WELLESLEY AV & N ASH ST,47.700791,-117.43627,,,,,,0
ALBCOUSF,4040,Alberta @ Courtland,N ALBERTA ST & W COURTLAND AV,47.688981,-117.449523,,,,,,0
ALBDALSN,4041,Alberta @ Dalton,N ALBERTA ST & W DALTON AV,47.687155,-117.449442,,,,,,0
37TCREWF,4046,37th @ Crestline,E 37TH AV & S CRESTLINE ST,47.621004,-117.379393,,,,,,0
29TSOUEN,4048,29th @ Southeast Blvd.,E 29TH AV & S SOUTHEAST BL,47.628134,-117.375461,,,,,,0
WAS2NDNN,4049,Washington @ 2nd,S WASHINGTON ST & W 2ND AV,47.654436,-117.41787,,,,,,0
18THOGEN,4050,18th @ Hogan,E SOUTHEAST BL & S HOGAN ST,47.638699,-117.388677,,,,,,0
18TNOGWN,4052,18th @ Hogan,E SOUTHEAST BL & S HOGAN ST,47.63886,-117.388464,,,,,,0
MEDGRAWN,4058,Medical Lake Hwy @ Graham,E SR 902 HY & S GRAHAM RD,47.579923,-117.6689,,,,,,0
MEDGRAEC,4059,Medical Lake Hwy @ Graham,E SR 902 HY & S GRAHAM RD,47.57987,-117.6685,,,,,,0
1STWASEN,4066,1st @ Washington,W 1ST ST & WASHINGTON ST,47.480526,-117.586353,,,,,,0
MONFRANN,4071,Monroe @ Francis,N MONROE ST & N MONROE ST,47.715019,-117.425276,,,,,,0
MONFRASN,4072,Monroe @ Francis,N MONROE ST & W FRANCIS AV,47.715271,-117.425516,,,,,,0
NEVHOESN,4077,Nevada @ Hoerner (Winco),N NEVADA ST & E HOERNER AV,47.742228,-117.395537,,,,,,0
NEVJAYNN,4078,Nevada @ Jay (Winco),N NEVADA ST & JAY AV,47.740106,-117.395258,,,,,,0
SUNGROWN,4079,Sunset @ Grove,W SUNSET HY & S GROVE RD,47.643042,-117.49726,,,,,,0
SUNWINEF,4080,Sunset @ Windsor,W SUNSET HY & S WINDSOR DR,47.642864,-117.493214,,,,,,0
SUNGOVEF,4081,Sunset @ Government Wy,W SUNSET BL & S GOVERNMENT WY,47.648481,-117.453942,,,,,,0
NOQHAYEN,4083,Northern Quest @ Hayford (CASINO),W SPRAGUE AV & N HAYFORD RD,47.657495,-117.561404,,,,,,0
CANSUNSN,4085,Cannon @ Sunset,S CANNON ST & W SUNSET BL,47.652206,-117.441751,,,,,,0
4THHEMWN,4086,4th @ Hemlock,W 4TH AV & S HEMLOCK ST,47.652665,-117.444599,,,,,,0
PZWALLS,4087,Plaza @ Wall St S,,47.657639,-117.422129,,,,,,0
LIBCOUNM,4088,Lib Lk Rd @ Country Vista (McDonalds),N LIBERTY LAKE RD & COUNTRY VISTA,47.66989,-117.105586,,,,,,0
PROTRENF,4089,Progress @ Trent,N PROGRESS RD & E TRENT AV,47.695397,-117.202186,,,,,,0
SULKIESN,4090,Sullivan @ Kiernan,N SULLIVAN RD & E KIERNAN AV,47.691249,-117.196996,,,,,,0
BARMISNN,4092,Barker @ Mission,N BARKER RD & E MISSION AV,47.67133,-117.153648,,,,,,0
BARMISSF,4093,Mission @ Barker,N BARKER RD & E MISSION AV,47.671141,-117.153902,,,,,,0
14TADAWN,4097,14th @ Adams,S ADAMS ST & W 14TH AV,47.642718,-117.430849,,,,,,0
14TADAEN,4098,14th @ Adams,W 14TH AV & S ADAMS ST,47.642583,-117.431076,,,,,,0
55TFRYEF,4099,55th @ Freya,E 55TH AV & S FREYA ST,47.603875,-117.356656,,,,,,0
29TGAREN,4100,29th Av @ Garfield St (Manito Center),E 29TH AV & S GARFIELD ST,47.628062,-117.398239,,,,,,0
SPORIVEN,4101,Spokane Falls Blvd @ Riverpoint,E SPOKANE FALLS BL & N RIVERPOINT BL,47.661134,-117.403316,,,,,,0
INDSTANE,4107,Indiana @ Standard,E INDIANA AV & N STANDARD ST,47.674966,-117.401551,,,,,,0
INDSTAWN,4108,Indiana @ Standard,E INDIANA AV & N STANDARD ST,47.67502,-117.401311,,,,,,0
CED10TNN,4109,Cedar @ 10th,S CEDAR ST & W 10TH AV,47.646217,-117.432313,,,,,,0
CED8THNN,4110,Cedar @ 8th,S CEDAR ST & W 8TH AV,47.648214,-117.43234,,,,,,0
